Epoch,Motif,Distance
1,0,inf
1,0,inf
1,0,1311.9027029106605
1,0,inf
1,0,3969.3820442830347
1,0,1330.2523147686177
1,0,1497.3378129610721
1,0,inf
1,0,2403.8893501028374
1,0,1302.6185227487383
1,0,1465.671391991731
1,0,inf
1,0,inf
1,0,inf
1,0,2145.918721084566
1,0,2653.128430251206
1,0,1487.9531216158878
1,1,3415.1299510353183
1,1,2438.730046834419
1,1,2673.964017416234
1,1,3299.936170577988
1,1,3976.865592697698
1,1,3286.8884866992325
1,1,2780.4667019564317
1,1,2976.2815303742477
1,1,2699.0811825698274
1,1,2937.1372690616267
1,1,3020.7307456729745
1,1,2925.013594871293
1,1,3537.472261599646
1,1,2969.1351927636633
1,1,2245.6603624820577
1,1,2530.368315316414
1,1,2292.4524774216306
1,1,2608.5201397689225
1,1,2956.7756551524744
1,1,1963.2692657811708
1,1,2920.971493110128
1,1,inf
1,1,inf
1,1,1972.9915865657358
1,1,2223.5034785139474
1,1,2446.7449915323964
1,1,2370.010270148772
1,1,5285.066424934203
1,1,2600.3796175227303
1,1,2485.6188307484394
1,1,2594.07967185681
1,1,2711.0374810003404
1,1,3452.0514278625556
1,1,2345.794488285981
1,1,3230.1249646368806
1,1,2599.5080609146166
1,1,3150.0244032626006
1,1,2811.691915494669
1,1,2881.743981478295
1,1,2529.8192389104165
1,1,2651.135053932227
1,1,3428.385130000621
1,1,2498.331402641434
1,1,3105.7703155071767
1,1,inf
1,1,inf
1,1,2399.6393484616697
1,1,1714.0376344820013
1,1,1792.7172354759061
1,1,1552.5817489453505
1,1,2172.4759766509196
1,1,653.7293069981704
1,1,1839.4036568506906
1,1,1915.2071628079682
1,1,1636.4784188856618
1,1,2123.6422794857617
1,1,2647.634309543664
1,1,2587.1623023236198
1,1,2739.4336677787824
1,1,1552.0511701937867
1,1,792.3531742824093
1,1,1196.7145028445002
1,1,1340.4776464446081
1,1,987.6391219556286
1,1,740.0383631479276
1,1,839.7653313679829
1,1,inf
1,1,inf
1,1,1462.8305911934895
1,1,2223.9841749859806
1,1,3472.274267570665
1,1,2457.40903980576
1,1,1923.811313037265
1,1,2224.059384613192
1,1,2394.1095118894277
1,1,2260.0511914692383
1,1,2244.7218837980367
1,1,2734.6944194180883
1,1,2716.414108564295
1,1,2849.872069663136
1,1,2098.6689588230483
1,1,2085.859119255387
1,1,1893.019099014751
1,1,2011.0579869670516
1,1,2418.840119300074
1,1,1803.310832569445
1,1,2130.670200076812
1,1,inf
1,1,inf
1,1,1799.204060591224
1,1,5533.472258257933
1,1,2494.438564569368
1,1,1938.0361194059492
1,1,2658.679361580987
1,1,2627.512381826276
1,1,3154.741241145458
1,1,2289.23366653866
1,1,3296.337186634878
1,1,2645.6133420749093
1,1,3144.644475790526
1,1,2281.302103713222
1,1,2876.712827779645
1,1,2052.1913527116644
1,1,2656.2153773995874
1,1,3436.0145497841136
1,1,2105.272945563944
1,1,3120.433371851035
1,1,inf
1,1,inf
1,1,2150.666140625841
1,1,4445.05085365204
1,1,1162.6248798852212
1,1,3506.1287368318754
1,1,3455.8864234699363
1,1,1970.309805645957
1,1,4804.327948843528
1,1,4601.694838981968
1,1,5889.493800992883
1,1,4671.575098860862
1,1,2368.8534612907856
1,1,724.6621347032396
1,1,2079.167366399348
1,1,1883.8422738888266
1,1,415.73276445970976
1,1,976.3726320424813
1,1,328.15200856105736
1,1,inf
1,1,inf
1,1,2974.1549221546215
1,1,2472.48996882395
1,1,2814.1681766562065
1,1,2830.1200767788664
1,1,3131.734690560186
1,1,2737.748902955409
1,1,3266.205418157729
1,1,3047.079978634374
1,1,3118.97631019727
1,1,2568.417249823216
1,1,2561.149772610997
1,1,2270.375062900184
1,1,2827.058185298411
1,1,3144.2882439343252
1,1,2329.492092401626
1,1,3012.8896683661615
1,1,inf
1,1,inf
1,1,2523.885000997569
1,1,1992.095358079008
1,1,2478.4644496046544
1,1,1482.0878615390145
1,1,2118.1453847508114
1,1,2746.5573918144805
1,1,3032.6469085255458
1,1,3306.3830829729377
1,1,1510.1592163220996
1,1,697.1229395323795
1,1,1194.57949232467
1,1,1218.1342573664558
1,1,710.7644921702815
1,1,647.5807150237746
1,1,694.8011780372519
1,1,inf
1,1,inf
1,1,1832.5086011739386
1,1,2395.7684056847747
1,1,2581.157590835559
1,1,2732.8336966954184
1,1,3135.0035017952227
1,1,2706.385368147946
1,1,2800.6157127194033
1,1,2447.0730600678467
1,1,2093.0714612955394
1,1,2001.8517215095849
1,1,2111.1263673113754
1,1,2532.771940112761
1,1,1784.5923465553103
1,1,2312.776117700429
1,1,inf
1,1,inf
1,1,2211.7360832437957
1,1,2486.701692938231
1,1,2655.1914723120576
1,1,2996.930570789115
1,1,2845.2454415668535
1,1,3008.980167089019
1,1,2272.932275166775
1,1,2225.66933634603
1,1,1995.729323914512
1,1,2306.7170400789782
1,1,2799.3204648305873
1,1,1820.449236737517
1,1,2924.5792050813793
1,1,inf
1,1,inf
1,1,2164.3053799427025
1,1,3404.5753228780814
1,1,3119.3290927034977
1,1,3842.2216884789414
1,1,3142.3907159052437
1,1,1905.8182059148721
1,1,1621.049851730555
1,1,1786.5469383737711
1,1,1839.2699717528417
1,1,1887.69443488081
1,1,1461.752530884709
1,1,1511.083711659476
1,1,inf
1,1,inf
1,1,1915.632884825866
1,1,3327.4249009047353
1,1,2457.535276188883
1,1,3159.7089659076296
1,1,2233.857184569109
1,1,2384.0432438736652
1,1,2345.52007467754
1,1,1995.3793371963895
1,1,3201.285019297762
1,1,1995.778613577684
1,1,3091.838354329307
1,1,inf
1,1,inf
1,1,2058.9767307005995
1,1,3333.705993977516
1,1,3344.556591420287
1,1,2514.727435330741
1,1,2758.484185117297
1,1,2295.3709518329615
1,1,2410.994143595598
1,1,3362.752940013775
1,1,2708.135759215966
1,1,2848.0883929754814
1,1,inf
1,1,inf
1,1,2481.2835182889366
1,1,3423.402407777678
1,1,2722.5172664686797
1,1,3223.0657302067098
1,1,2935.397536074748
1,1,2666.853342773384
1,1,3861.611358747892
1,1,2705.448490857316
1,1,3585.9308984526992
1,1,inf
1,1,inf
1,1,2381.076287192602
1,1,2803.6503211620475
1,1,2712.7117482593476
1,1,2425.2534248871307
1,1,2845.012563018682
1,1,3814.89543207731
1,1,2459.642820240699
1,1,2865.17565176062
1,1,inf
1,1,inf
1,1,2440.7756785267206
1,1,1452.4835674413441
1,1,1582.029837441499
1,1,1551.3685634160774
1,1,1806.0325209349926
1,1,1336.3071041284595
1,1,1788.9647374182853
1,1,inf
1,1,inf
1,1,1748.2925864757378
1,1,1184.6508297810694
1,1,1344.9854788638024
1,1,535.9271875716122
1,1,480.3803270706187
1,1,589.321665572118
1,1,inf
1,1,inf
1,1,1777.2692973803285
1,1,1539.1698177606243
1,1,1455.0341923527183
1,1,1160.068383841881
1,1,1300.3202333498596
1,1,inf
1,1,inf
1,1,1488.745576169402
1,1,1300.492153638308
1,1,1232.8670583618293
1,1,1525.751266566474
1,1,inf
1,1,inf
1,1,1445.682495915961
1,1,648.1720533957189
1,1,538.1308126137873
1,1,inf
1,1,inf
1,1,2206.345540532143
1,1,656.5907645313564
1,1,inf
1,1,inf
1,1,1294.1843467655935
1,1,inf
1,1,inf
1,1,1773.5046952612697
1,1,inf
1,1,inf
1,1,inf
1,2,inf
1,2,inf
1,2,660.7339791049034
1,2,inf
1,2,842.1264999215481
1,2,472.48570060285414
1,2,inf
1,2,790.6518876665654
1,2,908.7706089122836
1,2,1446.308784892536
1,2,inf
1,2,749.0405930646174
1,2,626.6242264248791
1,2,1948.9061305231764
1,2,1840.0022436791714
1,2,761.307412453947
1,2,567.4217184649292
1,2,441.4408633760068
1,2,507.03263096884353
1,2,1567.6683182044917
1,2,2840.1649294069016
1,2,inf
1,2,796.292072567971
1,2,1051.2734562383184
1,2,inf
1,2,inf
1,2,inf
1,2,inf
1,2,inf
1,2,inf
1,2,inf
1,2,inf
1,2,inf
1,2,inf
1,2,inf
1,2,inf
1,2,inf
1,2,inf
1,2,inf
1,2,inf
1,2,inf
1,2,inf
1,2,inf
1,2,inf
1,2,inf
1,2,inf
1,2,inf
1,2,inf
1,2,inf
1,2,inf
1,2,inf
1,2,inf
1,2,inf
1,2,inf
1,2,inf
1,2,inf
1,2,inf
1,2,inf
1,2,inf
1,2,inf
1,2,inf
1,2,inf
1,2,inf
1,2,inf
1,2,inf
1,2,inf
1,2,inf
1,2,inf
1,2,inf
1,2,inf
1,2,1181.450198292303
1,2,519.2375078457189
1,2,inf
1,2,1214.1831346919264
1,2,769.3547072187928
1,2,1364.4974063276925
1,2,inf
1,2,872.6593620027602
1,2,895.6864440498625
1,2,1572.5925930399399
1,2,1692.6100906967374
1,2,940.5537532714272
1,2,613.4128635272879
1,2,560.8786589144169
1,2,728.7182655085845
1,2,1437.8938117366547
1,2,2230.8995862973857
1,2,inf
1,2,1073.1620899649272
1,2,798.5187999062457
1,2,inf
1,2,inf
1,2,inf
1,2,inf
1,2,inf
1,2,inf
1,2,inf
1,2,inf
1,2,inf
1,2,inf
1,2,inf
1,2,inf
1,2,inf
1,2,inf
1,2,inf
1,2,inf
1,2,inf
1,2,inf
1,2,inf
1,2,inf
1,2,1020.4927675027348
1,2,inf
1,2,1355.1302127672777
1,2,1694.799738447697
1,2,1646.203059078299
1,2,inf
1,2,1176.4974486602603
1,2,1034.801981123306
1,2,2430.749685000068
1,2,2373.3758211054583
1,2,1167.3894548445376
1,2,1002.5474256603735
1,2,908.050001607798
1,2,1015.0357025331632
1,2,2246.390545513222
1,2,4190.703371473655
1,2,inf
1,2,1409.695465846082
1,2,1632.4686305819123
1,2,inf
1,2,868.5395075761973
1,2,730.596524649436
1,2,1170.3124960754965
1,2,inf
1,2,717.8837529598172
1,2,625.354498585696
1,2,1724.031480966424
1,2,1665.9162555909254
1,2,857.8019529178559
1,2,555.1324140796187
1,2,384.35569747963746
1,2,526.2347244908965
1,2,1342.809913584114
1,2,2401.1611128917352
1,2,inf
1,2,1021.2368241504889
1,2,848.3355100992251
1,2,inf
1,2,inf
1,2,inf
1,2,inf
1,2,inf
1,2,inf
1,2,inf
1,2,inf
1,2,inf
1,2,inf
1,2,inf
1,2,inf
1,2,inf
1,2,inf
1,2,inf
1,2,inf
1,2,inf
1,2,2273.671915266467
1,2,2918.392949378548
1,2,inf
1,2,1196.1662065741532
1,2,565.3679810349116
1,2,3052.367379051745
1,2,3379.7883861141527
1,2,1606.6519791265468
1,2,1233.316568665532
1,2,784.2891883775138
1,2,740.8357967420142
1,2,3027.5470621245354
1,2,5759.612628647875
1,2,inf
1,2,2321.2149224198206
1,2,1618.204618060734
1,2,1356.89860034381
1,2,inf
1,2,812.6888981840643
1,2,1442.9358660641224
1,2,1682.3828411150564
1,2,1496.0603940421188
1,2,1201.67184465186
1,2,759.1634710530071
1,2,539.0655495183076
1,2,1010.6896175791435
1,2,1412.620156195032
1,2,1774.4934409228038
1,2,inf
1,2,995.9520308115308
1,2,914.804036419182
1,2,inf
1,2,1312.5349923023257
1,2,2103.0798583420374
1,2,1918.882602656958
1,2,1934.8498210736261
1,2,1524.920917849375
1,2,1305.4408710929506
1,2,1256.6229487301546
1,2,1430.186998958439
1,2,1742.711312089629
1,2,2375.6596341365116
1,2,inf
1,2,1509.389131566586
1,2,1548.14802642934
1,2,inf
1,2,inf
1,2,inf
1,2,inf
1,2,inf
1,2,inf
1,2,inf
1,2,inf
1,2,inf
1,2,inf
1,2,inf
1,2,inf
1,2,inf
1,2,750.4618385570122
1,2,1821.1485823000485
1,2,1325.781944878418
1,2,942.6110142579703
1,2,721.668120213455
1,2,544.2801331329407
1,2,830.9844127712618
1,2,1555.451591059692
1,2,1903.6638998858589
1,2,inf
1,2,1019.9015453319062
1,2,1089.9261800844345
1,2,2169.7664705827756
1,2,2193.2412942391584
1,2,1172.5675102790924
1,2,894.7093511292071
1,2,463.2174437642861
1,2,586.9601136779468
1,2,2295.138610164572
1,2,4027.392451693892
1,2,inf
1,2,1516.1518094993794
1,2,1189.908672514736
1,2,2529.0852039445085
1,2,1891.380529149418
1,2,1571.543450944576
1,2,1530.9646057183695
1,2,1972.1005889432101
1,2,1973.6259422891928
1,2,3489.7522984391985
1,2,inf
1,2,1829.879992676475
1,2,1826.8740352809473
1,2,1984.1619270140995
1,2,1586.8818946931992
1,2,1464.110739912807
1,2,1832.6447506386658
1,2,1860.1949887687135
1,2,1662.2058480787898
1,2,inf
1,2,1620.3187754895953
1,2,1796.4173957398646
1,2,821.8959172105779
1,2,842.7418295962996
1,2,851.6264526946068
1,2,1754.202301059719
1,2,3046.122223428853
1,2,inf
1,2,1055.4815761850207
1,2,1265.3109722057568
1,2,494.3202292175305
1,2,717.5455360982407
1,2,1494.3097795945685
1,2,2229.18255169589
1,2,inf
1,2,941.7091019926902
1,2,835.7108532920095
1,2,457.82786147036245
1,2,1452.4405877521142
1,2,1981.7591282304793
1,2,inf
1,2,872.247692101821
1,2,637.4387404265847
1,2,1482.4195367446973
1,2,3040.495623868488
1,2,inf
1,2,1118.320030456953
1,2,905.8920067682658
1,2,2701.730686192484
1,2,inf
1,2,1521.6307898000518
1,2,1582.3062641557183
1,2,inf
1,2,1786.4835814162755
1,2,2412.9403515370377
1,2,inf
1,2,inf
1,2,1326.216610898626
1,3,inf
1,3,inf
1,3,inf
1,3,inf
1,3,inf
1,3,inf
1,3,inf
1,3,inf
1,3,inf
1,3,inf
1,3,inf
1,3,inf
1,3,inf
1,3,inf
1,3,inf
1,3,inf
1,3,inf
1,3,inf
1,3,inf
1,3,inf
1,3,inf
1,3,inf
1,3,inf
1,3,inf
1,3,inf
1,3,inf
1,3,inf
1,3,inf
1,3,inf
1,3,inf
1,3,inf
1,3,inf
1,3,inf
1,3,inf
1,3,inf
1,3,inf
1,3,inf
1,3,inf
1,3,inf
1,3,inf
1,3,inf
1,3,inf
1,3,inf
1,3,inf
1,3,inf
1,3,inf
1,3,inf
1,3,1444.0667993649522
1,3,inf
1,3,inf
1,3,inf
1,3,4789.121193181325
1,3,inf
1,3,2828.008292465246
1,3,4207.943857666989
1,3,inf
1,3,3228.8444802739277
1,3,3794.8692722486544
1,3,1981.2335485734436
1,3,3552.2213243745537
1,3,3352.520684063374
1,3,2616.577645142426
1,3,5184.496898831568
1,3,2876.996905694119
1,3,2985.582559870311
1,3,inf
1,3,inf
1,3,inf
1,3,2587.7919032585123
1,3,inf
1,3,inf
1,3,inf
1,3,5333.3750657114615
1,3,inf
1,3,900.0242244935927
1,3,419.9493990979561
1,3,inf
1,3,1252.735283047496
1,3,351.1464159291988
1,3,662.4450761477162
1,3,601.9683532507582
1,3,416.1412225312986
1,3,1951.3177453919302
1,3,1054.5416461648604
1,3,2545.509429872213
1,3,1796.591743230972
1,3,inf
1,3,inf
1,3,inf
1,3,588.8357929545836
1,3,inf
1,3,inf
1,3,inf
1,3,inf
1,3,inf
1,3,inf
1,3,inf
1,3,inf
1,3,inf
1,3,inf
1,3,inf
1,3,inf
1,3,inf
1,3,inf
1,3,inf
1,3,inf
1,3,inf
1,3,inf
1,3,inf
1,3,inf
1,3,inf
1,3,inf
1,3,inf
1,3,inf
1,3,inf
1,3,inf
1,3,inf
1,3,inf
1,3,inf
1,3,inf
1,3,inf
1,3,inf
1,3,inf
1,3,inf
1,3,inf
1,3,inf
1,3,inf
1,3,inf
1,3,inf
1,3,inf
1,3,inf
1,3,inf
1,3,inf
1,3,inf
1,3,inf
1,3,inf
1,3,inf
1,3,inf
1,3,inf
1,3,inf
1,3,inf
1,3,inf
1,3,inf
1,3,inf
1,3,inf
1,3,inf
1,3,inf
1,3,inf
1,3,4266.7328662346135
1,3,6200.180762233872
1,3,inf
1,3,4652.402646011546
1,3,5910.898020825402
1,3,5132.376631940591
1,3,4193.273013287454
1,3,5476.396626734195
1,3,4745.530128184812
1,3,7761.266327324563
1,3,5215.649546124459
1,3,4812.367917234217
1,3,inf
1,3,inf
1,3,inf
1,3,4374.934548666385
1,3,inf
1,3,inf
1,3,inf
1,3,inf
1,3,inf
1,3,inf
1,3,inf
1,3,inf
1,3,inf
1,3,inf
1,3,inf
1,3,inf
1,3,inf
1,3,inf
1,3,inf
1,3,inf
1,3,1159.5563854804122
1,3,inf
1,3,1184.2252888661174
1,3,1180.9935017276966
1,3,1155.165883016442
1,3,680.2658493063002
1,3,943.3906077257274
1,3,1911.946155452312
1,3,1650.0504153785773
1,3,2211.0470861478925
1,3,1648.1756725566065
1,3,inf
1,3,inf
1,3,inf
1,3,812.9858482602483
1,3,inf
1,3,1304.2414429295973
1,3,542.4304424643858
1,3,1035.2737601933711
1,3,827.4444928041246
1,3,456.1377949570516
1,3,2770.8923912120367
1,3,1506.7841556438063
1,3,2571.236434101078
1,3,1451.1455919768248
1,3,inf
1,3,inf
1,3,inf
1,3,817.0177850176557
1,3,inf
1,3,inf
1,3,inf
1,3,inf
1,3,inf
1,3,inf
1,3,inf
1,3,inf
1,3,inf
1,3,inf
1,3,inf
1,3,inf
1,3,inf
1,3,1336.8087966456021
1,3,1326.72408394582
1,3,1205.1656687711322
1,3,1020.3016490019286
1,3,2178.3777647328684
1,3,1798.0344054395987
1,3,2690.3130691263627
1,3,1982.1769281246436
1,3,inf
1,3,inf
1,3,inf
1,3,1237.148681537305
1,3,935.2869002040815
1,3,588.8496432398937
1,3,446.0546622542466
1,3,2805.9781398886917
1,3,1382.3241982128663
1,3,3833.2280174405755
1,3,1948.69513680464
1,3,inf
1,3,inf
1,3,inf
1,3,753.677670820982
1,3,1138.582575507811
1,3,1065.8930679137388
1,3,1985.5039861942143
1,3,1676.2749411187463
1,3,2948.711964777283
1,3,1272.8850191724669
1,3,inf
1,3,inf
1,3,inf
1,3,946.2098562375133
1,3,642.1865931981129
1,3,2272.399794501356
1,3,1129.4633571292413
1,3,3098.2436152225955
1,3,2088.213273333631
1,3,inf
1,3,inf
1,3,inf
1,3,701.0596692080062
1,3,2500.760514182034
1,3,1492.2629287218456
1,3,2010.4840346971107
1,3,1858.4509410935927
1,3,inf
1,3,inf
1,3,inf
1,3,530.0497870326885
1,3,4928.291079656346
1,3,3063.1630108405016
1,3,1758.1427637314134
1,3,inf
1,3,inf
1,3,inf
1,3,1847.7629759411213
1,3,4162.491426182987
1,3,3830.3050515704276
1,3,inf
1,3,inf
1,3,inf
1,3,1350.1707026407926
1,3,2798.7890705034265
1,3,inf
1,3,inf
1,3,inf
1,3,1591.196638729176
1,3,inf
1,3,inf
1,3,inf
1,3,1378.03591190045
1,3,inf
1,3,inf
1,3,inf
1,3,inf
1,3,inf
1,3,inf
1,4,inf
1,4,inf
1,4,3711.8071299300836
1,4,3878.5374710930473
1,4,inf
1,4,inf
1,4,inf
1,4,5016.816261118913
1,4,3303.1723276330363
1,4,4260.177424874021
1,4,4721.352008543127
1,4,3695.9251793971234
1,4,4310.983617005955
1,4,inf
1,4,4104.005756946713
1,4,inf
1,4,inf
1,4,4393.908744187354
1,4,inf
1,4,inf
1,4,3569.7064341057235
1,4,inf
1,4,inf
1,4,3947.260427121145
1,4,inf
1,4,inf
1,4,inf
1,4,inf
1,4,inf
1,4,inf
1,4,inf
1,4,inf
1,4,inf
1,4,inf
1,4,inf
1,4,inf
1,4,inf
1,4,inf
1,4,inf
1,4,inf
1,4,inf
1,4,inf
1,4,inf
1,4,inf
1,4,inf
1,4,inf
1,4,inf
1,4,inf
1,4,inf
1,4,inf
1,4,inf
1,4,inf
1,4,inf
1,4,inf
1,4,inf
1,4,inf
1,4,inf
1,4,inf
1,4,inf
1,4,inf
1,4,inf
1,4,inf
1,4,inf
1,4,inf
1,4,inf
1,4,inf
1,4,inf
1,4,inf
1,4,inf
1,4,274.7717364306476
1,4,inf
1,4,inf
1,4,inf
1,4,725.8038339126252
1,4,1270.286492565106
1,4,2982.565153320012
1,4,419.1964332603548
1,4,1499.3503748319768
1,4,493.8864849187023
1,4,inf
1,4,2609.133723360486
1,4,inf
1,4,inf
1,4,3510.5131978693016
1,4,inf
1,4,inf
1,4,832.3286355277771
1,4,inf
1,4,inf
1,4,1006.9846306000148
1,4,inf
1,4,inf
1,4,inf
1,4,506.12621147630693
1,4,1290.6867426684894
1,4,2815.144885124594
1,4,399.6484131408213
1,4,1351.4027962455143
1,4,314.43062079799125
1,4,inf
1,4,2647.346466736344
1,4,inf
1,4,inf
1,4,3691.469693642963
1,4,inf
1,4,inf
1,4,834.6262610327263
1,4,inf
1,4,inf
1,4,962.6550948626611
1,4,inf
1,4,inf
1,4,inf
1,4,inf
1,4,inf
1,4,inf
1,4,inf
1,4,inf
1,4,inf
1,4,inf
1,4,inf
1,4,inf
1,4,inf
1,4,inf
1,4,inf
1,4,inf
1,4,inf
1,4,inf
1,4,inf
1,4,inf
1,4,inf
1,4,inf
1,4,inf
1,4,inf
1,4,inf
1,4,inf
1,4,inf
1,4,inf
1,4,inf
1,4,inf
1,4,inf
1,4,inf
1,4,inf
1,4,inf
1,4,inf
1,4,inf
1,4,inf
1,4,inf
1,4,inf
1,4,inf
1,4,inf
1,4,inf
1,4,inf
1,4,inf
1,4,inf
1,4,inf
1,4,inf
1,4,inf
1,4,inf
1,4,inf
1,4,inf
1,4,inf
1,4,inf
1,4,inf
1,4,1518.5568830169016
1,4,2703.818896464393
1,4,663.5996028188445
1,4,1474.4921300244048
1,4,480.7291113669163
1,4,inf
1,4,3066.5764976226315
1,4,inf
1,4,inf
1,4,4911.5014350809015
1,4,inf
1,4,inf
1,4,1197.746442706312
1,4,inf
1,4,inf
1,4,1248.406038108727
1,4,2329.6835080501096
1,4,1085.581599938822
1,4,1191.6557063287376
1,4,1179.4038869032029
1,4,inf
1,4,1833.5670223089944
1,4,inf
1,4,inf
1,4,3059.999182747127
1,4,inf
1,4,inf
1,4,1012.7749540766598
1,4,inf
1,4,inf
1,4,967.7556664929929
1,4,3285.2192610633647
1,4,2719.6683653109158
1,4,2815.5897471953754
1,4,inf
1,4,3380.972820291203
1,4,inf
1,4,inf
1,4,4320.231813484227
1,4,inf
1,4,inf
1,4,2759.4561705373576
1,4,inf
1,4,inf
1,4,2686.649592412391
1,4,1328.4601658888819
1,4,506.7412138724401
1,4,inf
1,4,2256.9192530867413
1,4,inf
1,4,inf
1,4,3525.2399404690764
1,4,inf
1,4,inf
1,4,867.0210615897599
1,4,inf
1,4,inf
1,4,751.0413191358491
1,4,1346.3761224888117
1,4,inf
1,4,1968.5709871723868
1,4,inf
1,4,inf
1,4,2916.773485397329
1,4,inf
1,4,inf
1,4,1259.3564591701836
1,4,inf
1,4,inf
1,4,1179.3145155913965
1,4,inf
1,4,2241.039801227554
1,4,inf
